age,sex_male,marriage,income,hb_b_psu,hb_b_pse,hb_b_pbe,hb_b_pba,hb_b_se,hb_a_psu,hb_a_pse,hb_a_pbe,hb_a_pba,hb_a_se,afra1,afra2,be_01,be_02,be_03,be_04,be_05,be_06,be_07,be_08,be_09,be_10,be_11,be_12,be_13,be_14,be_15,be_16,be_17,be_18,be_19,be_20,fnp,ftv,fra,fws,fsm,fmp,confi_gov,confi_hos,confi_wor,confi_media,hmtime,fear_sum,be_sum,risk_sum,selfeff_sum,fear_mean,be_mean,risk_mean,selfeff_mean
2,0,1,5,1,-2,2,1,2,2,1,1,-2,2,1,3,4,3,3,2,2,0,4,4,4,4,0,4,3,4,4,4,4,4,1,4,0,2,0,2,2,4,0,2,2,0,1,4,62,2,2,2.0,2.9523809523809526,0.5,0.4
2,0,1,3,0,1,2,0,1,0,0,0,0,0,3,3,4,2,2,1,4,1,4,2,2,4,4,2,2,2,2,2,2,2,2,2,0,4,0,4,4,0,0,2,2,2,2,6,48,1,4,3.0,2.2857142857142856,0.25,0.8
2,0,1,3,-1,2,1,-1,1,-2,-2,1,-1,1,2,2,4,4,4,4,4,0,4,4,4,4,0,4,2,3,4,4,1,3,4,0,2,1,0,3,2,2,0,1,2,1,1,4,61,-3,4,2.0,2.9047619047619047,-0.75,0.8
3,1,1,4,2,2,2,-2,1,0,0,0,-1,1,0,0,2,4,2,4,2,0,2,3,2,0,0,3,2,4,4,2,1,1,4,0,0,0,0,0,0,0,0,2,2,0,1,0,42,4,5,0.0,2.0,1.0,1.0
2,1,1,4,0,-1,1,0,1,0,-1,1,0,0,0,1,3,4,1,3,4,0,4,2,3,3,3,2,1,2,4,3,1,3,1,4,1,1,1,4,2,2,0,2,3,1,1,1,51,-2,1,0.5,2.4285714285714284,-0.5,0.2
2,0,1,5,-1,0,1,2,1,1,1,-1,-2,-2,1,3,4,3,1,3,4,0,4,4,4,4,1,4,0,4,4,4,0,4,4,4,2,2,0,4,3,3,1,1,2,2,2,4,60,1,-2,2.0,2.857142857142857,0.25,-0.4
2,0,1,3,1,-1,2,-2,2,0,-1,2,2,2,2,3,4,4,4,4,4,0,4,4,4,4,1,4,0,4,4,4,1,4,4,2,3,1,1,4,4,0,1,3,3,3,1,5,64,-1,7,2.5,3.0476190476190474,-0.25,1.4
2,1,1,5,1,-1,0,1,1,0,-1,1,1,0,1,3,0,4,4,4,4,0,4,4,4,4,4,4,4,4,3,4,2,4,4,4,0,0,0,2,0,4,0,0,2,0,1,4,69,-1,1,2.0,3.2857142857142856,-0.25,0.2
2,1,2,1,0,1,1,0,1,0,0,0,0,0,3,3,1,3,2,2,0,0,2,2,0,0,0,0,2,2,2,2,0,2,0,0,1,3,0,0,0,0,1,1,1,1,2,6,22,1,3,3.0,1.0476190476190477,0.25,0.6
2,0,2,4,-2,-1,2,-1,2,-1,0,2,2,2,0,3,4,4,3,3,4,0,3,4,4,0,0,4,3,3,3,3,1,4,3,3,0,4,2,2,2,1,0,1,1,3,2,3,56,-4,7,1.5,2.6666666666666665,-1.0,1.4
2,0,1,4,-1,1,1,-1,1,0,1,1,1,1,1,2,4,4,3,4,4,0,4,4,4,3,0,4,2,3,3,2,0,4,4,3,0,1,0,4,2,1,1,1,1,1,4,3,59,1,5,1.5,2.8095238095238093,0.25,1.0
2,0,1,4,0,0,-2,-2,-1,0,1,-1,-2,-2,3,3,4,4,3,4,4,0,4,4,4,4,1,3,4,4,4,3,2,4,4,2,0,1,0,3,3,2,1,1,2,1,1,6,66,1,-7,3.0,3.142857142857143,0.25,-1.4
2,0,1,4,1,1,2,1,1,0,0,0,0,0,3,3,4,4,2,4,4,0,2,2,4,2,0,4,4,4,4,2,0,3,3,3,2,2,0,4,4,1,1,1,2,1,1,6,55,2,4,3.0,2.619047619047619,0.5,0.8
2,0,2,3,-2,-1,-1,-1,-1,2,2,2,-2,2,3,3,4,4,1,4,4,0,4,4,4,4,0,4,4,4,4,2,2,4,2,0,1,4,1,4,4,4,1,3,3,3,1,6,59,1,-3,3.0,2.8095238095238093,0.25,-0.6
2,0,1,3,-1,2,2,1,-1,1,2,2,0,1,3,3,4,4,4,4,4,0,4,4,4,4,3,4,3,4,4,3,4,4,4,4,3,3,0,3,2,3,0,0,3,1,2,6,73,4,4,3.0,3.4761904761904763,1.0,0.8
2,0,1,4,1,-1,0,-2,1,0,-1,-1,1,2,2,3,4,4,4,4,4,0,4,4,4,4,0,4,3,4,4,4,4,4,4,2,4,4,0,0,0,0,1,1,1,2,1,5,69,-1,3,2.5,3.2857142857142856,-0.25,0.6
2,0,1,5,2,-1,2,2,2,1,1,2,1,1,3,3,4,4,3,4,4,0,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,4,2,4,4,4,1,2,3,3,4,6,72,3,5,3.0,3.4285714285714284,0.75,1.0
3,0,2,4,1,2,2,0,0,1,1,1,0,0,1,3,4,4,2,3,3,3,4,4,2,3,1,3,1,4,4,3,0,4,4,2,4,4,3,4,4,3,3,3,3,1,1,4,58,5,4,2.0,2.761904761904762,1.25,0.8
2,0,1,4,0,1,1,1,1,1,1,1,-1,1,2,3,3,3,3,3,3,0,3,3,3,3,1,3,1,3,3,3,0,3,3,1,3,4,4,4,3,4,1,2,2,1,1,5,48,3,3,2.5,2.2857142857142856,0.75,0.6
2,0,1,4,1,0,1,-1,-1,1,1,1,-1,1,0,3,4,4,4,4,4,0,4,3,3,3,0,4,4,4,4,3,2,4,4,4,4,4,1,1,1,4,0,2,2,2,1,3,66,3,0,1.5,3.142857142857143,0.75,0.0
2,0,1,4,1,0,0,0,1,0,-1,-1,-1,-1,2,3,3,4,2,4,4,0,2,2,2,2,1,2,1,1,4,2,2,3,2,2,3,2,1,3,2,2,1,1,2,1,2,5,45,0,-1,2.5,2.142857142857143,0.0,-0.2
3,1,2,5,1,0,0,-1,0,-1,-1,0,1,1,2,2,4,4,4,4,4,0,3,4,4,4,4,4,4,4,4,2,1,2,3,4,0,3,1,4,1,1,0,2,3,2,1,4,67,-1,2,2.0,3.1904761904761907,-0.25,0.4
2,0,1,4,0,1,1,0,0,-1,-1,0,-1,0,1,1,3,3,3,3,3,0,3,3,3,3,1,3,2,3,3,3,1,3,1,1,3,2,1,3,1,1,1,2,2,0,1,2,48,-1,1,1.0,2.2857142857142856,-0.25,0.2
2,1,1,5,-2,-2,2,2,2,-2,1,1,-1,1,3,3,4,4,4,4,4,0,4,4,3,3,3,4,3,4,4,4,2,4,4,4,1,4,0,4,4,4,0,2,2,2,2,6,70,-5,2,3.0,3.3333333333333335,-1.25,0.4
2,0,1,3,2,2,2,2,0,1,1,1,-1,-1,3,3,4,4,4,4,4,0,4,4,4,4,2,3,4,4,4,4,2,4,4,3,4,3,0,3,4,4,3,3,3,3,2,6,70,6,2,3.0,3.3333333333333335,1.5,0.4
2,0,1,4,1,0,-1,-1,1,0,0,0,1,1,1,3,4,4,4,4,2,0,4,2,2,2,1,4,2,4,4,1,0,4,4,4,4,4,3,4,4,4,0,1,2,1,1,4,56,1,2,2.0,2.6666666666666665,0.25,0.4
2,0,1,3,1,1,-2,1,-1,1,0,1,0,1,2,3,2,2,2,2,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,0,4,4,0,0,1,1,3,2,5,66,3,-1,2.5,3.142857142857143,0.75,-0.2
2,1,3,4,-1,1,0,0,1,1,0,0,1,1,0,2,3,4,3,3,4,0,4,2,3,3,1,2,2,2,4,4,1,3,1,3,2,2,0,4,1,3,0,1,1,0,1,2,52,1,4,1.0,2.4761904761904763,0.25,0.8
2,0,1,4,-1,-1,2,1,1,1,1,1,-1,1,0,0,4,4,1,3,4,0,3,4,0,0,0,0,0,3,4,3,3,3,0,0,3,3,0,0,0,3,1,1,2,0,1,0,39,0,2,0.0,1.8571428571428572,0.0,0.4
2,0,1,4,1,0,2,0,2,0,1,1,1,1,3,3,4,4,2,4,4,2,4,4,4,2,2,4,4,4,4,4,4,2,4,4,0,4,1,4,4,1,1,1,1,2,2,6,70,2,6,3.0,3.3333333333333335,0.5,1.2
2,1,1,4,1,0,-1,-1,-1,-1,-1,-2,1,-2,0,1,0,1,0,1,2,1,0,1,1,0,2,2,0,1,0,1,1,1,0,2,3,3,3,4,3,4,1,3,2,3,1,1,17,-1,-3,0.5,0.8095238095238095,-0.25,-0.6
2,0,1,5,-1,0,1,-1,1,-2,-1,0,0,0,2,3,4,4,4,4,4,0,4,4,4,4,1,4,4,4,4,3,2,4,4,4,4,4,1,4,4,4,0,2,2,3,1,5,70,-4,2,2.5,3.3333333333333335,-1.0,0.4
2,0,1,3,0,1,0,0,0,1,1,0,0,0,3,3,3,4,4,4,4,0,1,3,3,2,2,3,2,2,3,2,0,3,4,4,1,0,0,3,3,0,0,1,3,1,1,6,53,3,1,3.0,2.5238095238095237,0.75,0.2
2,0,1,4,-1,-1,-2,-2,-2,-1,-1,-2,2,-2,1,3,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,0,1,2,0,3,3,3,4,4,4,0,1,2,2,4,4,33,-4,-5,2.0,1.5714285714285714,-1.0,-1.0
2,0,1,3,2,1,2,2,1,2,1,2,-2,0,1,3,3,3,3,4,4,2,3,4,3,4,2,2,2,3,4,2,3,3,2,3,4,4,0,4,2,1,2,1,1,3,1,4,59,6,2,2.0,2.8095238095238093,1.5,0.4
2,1,1,4,2,2,2,-2,2,0,2,2,2,2,2,2,4,4,4,4,4,0,4,4,4,4,0,4,4,4,4,4,0,4,4,4,4,4,4,4,0,1,0,1,3,3,2,4,68,6,10,2.0,3.238095238095238,1.5,2.0
2,0,1,1,0,1,0,0,0,-1,1,1,0,0,2,2,4,4,3,3,4,2,1,4,4,2,4,4,4,4,4,4,4,4,4,4,2,2,2,3,3,2,0,1,2,2,1,4,71,1,1,2.0,3.380952380952381,0.25,0.2
2,0,1,3,1,1,2,1,2,2,2,2,-2,-1,2,3,4,4,1,3,4,0,1,4,3,3,0,2,4,1,4,4,0,0,4,4,1,1,1,4,4,0,0,3,3,1,3,5,50,6,2,2.5,2.380952380952381,1.5,0.4
2,0,1,4,1,0,-1,1,1,1,1,1,1,1,2,3,4,3,2,4,4,0,3,3,4,3,2,4,3,4,4,2,2,3,4,4,0,1,0,2,2,1,0,1,2,3,1,5,62,3,2,2.5,2.9523809523809526,0.75,0.4
2,1,1,4,2,2,2,-2,2,-2,2,2,2,2,2,3,4,4,4,4,4,0,4,4,4,4,0,4,2,4,4,3,1,4,4,1,2,2,1,4,4,2,0,2,3,3,2,5,63,4,10,2.5,3.0,1.0,2.0
3,1,2,4,-1,1,1,-2,2,-2,-2,-2,2,2,0,0,2,3,3,3,4,0,4,4,3,0,0,4,2,3,4,4,4,3,2,2,0,0,0,2,1,0,2,2,3,0,1,0,54,-4,8,0.0,2.5714285714285716,-1.0,1.6
2,0,1,4,-2,-1,2,-1,2,-1,1,2,1,2,1,1,2,4,2,3,4,0,3,2,4,4,0,4,4,4,4,2,0,4,3,2,4,4,3,3,1,0,2,3,2,3,1,2,55,-3,6,1.0,2.619047619047619,-0.75,1.2
2,0,1,4,-2,-2,-1,-1,-1,-2,-2,-1,1,-1,3,3,1,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,3,3,3,3,3,1,1,2,2,3,6,36,-8,-4,3.0,1.7142857142857142,-2.0,-0.8
2,0,1,4,0,-1,2,0,2,0,1,0,2,2,0,1,4,4,4,3,4,0,4,4,4,4,0,4,4,4,4,3,4,3,3,3,3,2,0,3,1,4,1,2,3,1,1,1,67,0,7,0.5,3.1904761904761907,0.0,1.4
2,0,1,4,1,-1,2,-1,2,-2,2,1,2,2,2,3,4,4,3,4,4,0,4,4,3,4,4,2,3,4,4,4,1,4,4,4,1,3,3,0,2,4,0,1,2,1,1,5,68,0,7,2.5,3.238095238095238,0.0,1.4
2,0,1,2,-1,-1,2,2,2,2,1,2,-1,2,0,2,4,3,3,4,4,0,4,3,4,4,4,4,3,4,4,4,2,4,4,3,0,4,0,3,2,0,1,0,3,1,1,2,69,1,4,1.0,3.2857142857142856,0.25,0.8
2,0,1,4,0,2,-1,2,-1,2,2,-1,0,2,2,3,4,4,1,4,4,0,4,4,0,0,0,4,1,4,4,0,0,4,4,4,4,4,0,4,4,3,0,1,2,0,2,5,50,6,2,2.5,2.380952380952381,1.5,0.4
3,0,1,3,0,0,0,0,-1,-1,1,0,1,-1,1,2,1,3,1,4,4,0,4,4,4,4,1,4,0,4,4,2,1,3,2,4,1,1,1,2,2,4,2,2,2,2,1,3,54,0,-1,1.5,2.5714285714285716,0.0,-0.2
3,0,2,5,2,-1,1,1,0,0,1,1,-1,2,2,2,3,3,3,3,4,3,4,4,4,2,0,3,0,3,4,2,2,3,3,3,1,4,2,4,4,3,0,0,2,2,2,4,56,2,1,2.0,2.6666666666666665,0.5,0.2
2,0,2,4,1,-1,1,1,0,1,1,1,-1,-1,3,3,0,4,3,3,4,1,4,4,4,4,1,4,3,3,4,1,1,4,3,0,3,2,1,4,1,2,0,2,3,1,2,6,55,2,-2,3.0,2.619047619047619,0.5,-0.4
2,0,1,4,-1,-1,-1,-1,-2,-2,2,0,-1,1,2,3,0,4,3,4,4,1,4,3,3,3,0,4,1,3,4,3,3,4,4,1,4,4,3,4,4,4,1,2,2,1,2,5,56,-2,-4,2.5,2.6666666666666665,-0.5,-0.8
2,0,1,1,-1,1,0,1,1,-1,1,0,-1,-1,2,3,4,3,2,3,2,2,2,3,4,3,1,4,3,4,4,2,2,3,1,4,1,1,1,3,2,1,0,2,2,1,1,5,56,0,0,2.5,2.6666666666666665,0.0,0.0
3,0,2,4,1,1,1,1,1,1,1,1,-1,1,3,3,3,3,2,3,3,2,3,3,3,2,1,4,3,4,4,4,3,1,4,4,0,4,0,2,2,0,1,1,1,1,2,6,59,4,3,3.0,2.8095238095238093,1.0,0.6
2,0,1,3,2,1,0,2,0,1,-1,-1,0,1,3,3,4,4,4,4,4,0,4,4,4,1,0,4,4,4,4,4,4,4,4,4,4,1,0,4,2,3,0,0,2,2,2,6,69,3,2,3.0,3.2857142857142856,0.75,0.4
2,0,1,4,0,-1,2,-1,2,-1,1,1,1,1,2,2,4,4,4,4,4,0,4,3,4,4,2,4,3,4,4,4,4,4,4,4,3,4,3,4,4,3,1,1,2,2,2,4,72,-1,5,2.0,3.4285714285714284,-0.25,1.0
3,0,2,5,-1,-1,1,1,1,-1,-1,1,-1,1,1,1,4,4,4,4,4,0,4,4,4,4,0,3,3,4,4,2,2,4,4,4,0,2,0,3,0,2,1,1,2,1,1,2,66,-4,1,1.0,3.142857142857143,-1.0,0.2
2,1,1,4,-2,-2,2,2,1,1,-1,1,1,1,1,2,3,3,2,2,4,0,4,3,2,2,0,1,2,3,4,2,1,3,3,1,2,2,1,3,1,2,1,1,1,1,1,3,45,-4,3,1.5,2.142857142857143,-1.0,0.6
3,0,1,4,2,2,1,0,2,2,2,2,0,1,3,3,4,4,4,4,4,0,4,4,4,0,0,4,4,4,4,3,4,4,4,0,0,4,2,3,1,4,1,0,3,0,4,6,63,8,6,3.0,3.0,2.0,1.2
2,0,1,3,2,0,2,-1,2,1,2,-1,-2,2,3,3,2,4,3,4,1,4,4,4,4,0,0,2,0,0,1,0,0,0,4,0,4,4,3,4,4,3,3,3,3,1,2,6,37,5,4,3.0,1.7619047619047619,1.25,0.8
2,0,1,4,0,1,2,-1,1,0,2,2,0,0,2,3,4,4,4,3,0,1,4,3,4,1,0,0,2,3,4,2,1,3,4,2,4,1,0,1,1,4,0,0,3,1,1,5,49,3,4,2.5,2.3333333333333335,0.75,0.8
2,1,1,4,0,0,1,0,1,1,1,1,-1,1,1,2,4,4,3,2,4,3,4,4,3,3,3,3,3,3,4,3,2,4,4,4,4,3,1,4,1,4,1,2,2,0,2,3,67,2,2,1.5,3.1904761904761907,0.5,0.4
2,0,1,4,1,0,1,-2,1,0,0,1,1,1,3,3,2,3,3,3,3,0,2,2,2,1,0,3,0,0,4,4,2,4,4,0,0,3,1,3,3,1,0,1,3,1,1,6,42,1,4,3.0,2.0,0.25,0.8
2,0,1,4,0,-1,0,1,1,0,0,0,-2,0,2,3,4,4,4,4,4,0,4,4,4,4,2,3,3,4,2,3,3,4,4,4,2,0,1,4,2,3,0,1,3,1,1,5,68,-1,-2,2.5,3.238095238095238,-0.25,-0.4
2,0,1,3,-1,-1,2,-2,2,-1,-1,2,2,1,2,3,4,4,4,4,4,0,4,4,4,1,0,4,2,4,4,1,2,4,4,4,0,4,0,3,3,3,1,2,2,3,1,5,62,-4,6,2.5,2.9523809523809526,-1.0,1.2
4,1,1,5,0,1,1,-1,0,1,1,1,1,1,1,3,4,4,4,4,4,0,3,4,3,3,3,4,3,3,4,4,0,2,4,3,0,2,0,2,0,0,0,1,2,2,1,4,63,3,4,2.0,3.0,0.75,0.8
2,0,1,4,0,-1,0,1,0,-1,1,0,1,1,0,1,1,3,3,3,4,0,3,3,3,3,1,4,2,3,4,4,2,4,4,1,3,1,1,4,4,3,0,1,1,1,3,1,55,-1,1,0.5,2.619047619047619,-0.25,0.2
2,0,1,3,1,0,2,1,0,1,2,1,-1,1,3,3,4,4,4,4,3,0,4,4,4,4,2,4,2,4,4,3,1,4,4,4,0,2,0,4,2,4,0,1,2,0,3,6,67,4,2,3.0,3.1904761904761907,1.0,0.4
2,0,1,4,2,1,-2,2,0,-1,-1,-1,1,-1,1,1,3,3,2,2,2,0,1,1,2,2,2,2,0,0,0,1,0,2,2,0,2,2,2,2,2,2,0,0,0,0,2,2,27,1,-1,1.0,1.2857142857142858,0.25,-0.2
2,1,1,4,1,1,0,-1,1,0,2,0,1,1,1,1,3,3,2,1,3,0,2,1,3,1,1,1,2,3,1,1,1,0,0,1,1,1,0,2,1,2,0,1,1,1,1,2,30,4,4,1.0,1.4285714285714286,1.0,0.8
2,1,1,4,-1,-1,1,-1,1,-1,-1,0,-1,1,0,1,2,3,3,3,3,1,1,3,2,1,1,3,1,3,3,2,2,1,1,1,0,2,0,4,2,0,2,2,2,2,1,1,40,-4,1,0.5,1.9047619047619047,-1.0,0.2
2,0,1,4,-2,-1,2,-2,1,-2,2,1,1,1,1,1,3,4,4,3,3,2,4,4,2,1,0,1,2,2,4,2,1,4,0,1,4,4,3,4,4,3,0,1,1,0,2,2,47,-3,4,1.0,2.238095238095238,-0.75,0.8
2,0,1,3,0,-1,2,-1,1,1,1,1,-1,1,2,3,4,4,4,4,4,0,4,4,4,4,2,4,3,4,4,3,1,4,4,4,0,4,0,4,4,2,0,2,2,1,1,5,69,1,2,2.5,3.2857142857142856,0.25,0.4
2,0,1,4,0,0,1,-1,1,1,0,1,-1,1,3,3,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,0,4,0,4,2,4,0,4,4,4,2,2,3,3,3,6,68,1,2,3.0,3.238095238095238,0.25,0.4
2,0,1,4,0,0,2,2,2,1,2,2,2,2,3,3,4,4,4,4,4,0,4,4,4,3,1,4,4,4,4,4,4,4,4,4,1,1,0,4,4,4,0,0,1,0,2,6,72,3,8,3.0,3.4285714285714284,0.75,1.6
2,0,1,4,-1,-1,-2,-1,-1,-2,-2,-1,1,-1,2,3,2,2,2,2,0,0,1,1,2,2,0,1,1,1,2,1,1,2,1,1,3,3,3,4,4,3,1,1,1,1,1,5,25,-6,-4,2.5,1.1904761904761905,-1.5,-0.8
2,0,1,4,0,0,0,0,0,0,0,0,0,0,2,2,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,0,1,0,0,0,0,3,0,4,2,0,0,3,3,1,1,4,57,0,0,2.0,2.7142857142857144,0.0,0.0
2,0,2,3,1,-1,2,-1,2,1,2,1,1,2,3,3,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,2,3,3,0,0,2,2,2,6,76,3,6,3.0,3.619047619047619,0.75,1.2
3,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2,2,2,2,1,2,2,0,2,2,2,0,1,2,2,2,1,2,1,2,2,2,3,4,3,3,3,4,2,1,1,1,1,4,32,-4,-3,2.0,1.5238095238095237,-1.0,-0.6
4,0,2,5,-1,-1,-1,-1,-1,-1,-1,-2,1,-1,0,1,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,3,3,3,1,2,2,1,1,1,38,-4,-3,0.5,1.8095238095238095,-1.0,-0.6
2,0,2,5,-1,0,0,0,0,1,1,1,-1,-2,2,2,3,4,4,4,4,0,4,4,4,4,0,4,4,4,4,3,3,1,4,4,1,1,1,3,2,3,1,2,2,1,2,4,66,1,-3,2.0,3.142857142857143,0.25,-0.6
3,1,1,4,1,1,0,0,0,0,2,0,0,0,3,3,4,4,3,4,4,0,4,4,3,3,4,4,2,3,4,4,4,4,4,4,0,0,0,4,0,0,0,2,2,2,2,6,70,4,1,3.0,3.3333333333333335,1.0,0.2
2,1,1,4,2,1,1,1,0,1,1,1,-1,0,2,3,3,4,3,4,4,1,4,4,4,4,0,4,3,3,0,1,0,4,4,1,4,1,0,4,0,0,1,1,2,1,2,5,55,5,1,2.5,2.619047619047619,1.25,0.2
2,0,1,4,1,2,-1,0,2,1,2,0,-1,1,2,3,3,4,4,4,4,0,4,4,3,2,0,3,3,3,4,3,3,4,4,4,0,4,0,4,4,2,0,1,2,2,2,5,63,6,3,2.5,3.0,1.5,0.6
3,0,3,4,1,-1,1,2,2,-2,-2,-2,2,1,2,3,4,4,3,3,3,0,2,4,4,2,0,3,1,2,4,0,0,2,3,3,0,0,2,4,3,3,1,1,1,0,1,5,47,-4,5,2.5,2.238095238095238,-1.0,1.0
2,0,1,4,1,0,1,0,1,1,1,1,-1,1,2,3,3,4,3,4,4,0,4,4,4,4,1,3,2,4,2,3,2,0,3,0,3,3,3,3,2,1,1,2,2,0,2,5,54,3,2,2.5,2.5714285714285716,0.75,0.4
2,0,1,4,0,0,1,1,1,0,1,1,-1,0,3,3,4,4,4,4,4,0,3,4,4,3,1,4,4,4,4,3,1,4,4,0,4,1,0,2,0,0,0,2,2,1,1,6,63,1,1,3.0,3.0,0.25,0.2
3,0,2,5,0,0,1,2,2,0,1,1,2,2,1,2,4,4,4,4,4,0,4,4,4,4,0,4,3,4,4,4,2,4,4,4,0,4,0,4,2,1,1,1,1,2,3,3,69,1,7,1.5,3.2857142857142856,0.25,1.4
2,0,1,4,1,1,1,1,1,-1,1,1,-1,1,2,3,3,4,4,4,4,0,4,3,4,3,3,3,2,2,3,3,0,4,4,2,2,2,1,2,2,0,2,2,2,1,1,5,59,2,3,2.5,2.8095238095238093,0.5,0.6
3,0,2,5,2,1,2,-1,2,0,1,1,0,1,2,3,4,4,4,4,4,0,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,0,4,4,2,1,2,2,2,2,5,74,4,6,2.5,3.5238095238095237,1.0,1.2
3,0,1,4,-1,1,2,-1,2,-1,-1,1,1,2,2,3,3,3,2,3,2,0,3,3,3,3,2,3,2,3,3,3,2,3,3,2,4,3,4,3,4,4,2,2,2,2,4,5,51,-2,8,2.5,2.4285714285714284,-0.5,1.6
3,0,1,4,-1,-1,2,-1,2,-1,1,1,1,2,2,3,4,4,4,3,4,0,4,4,4,4,1,4,4,4,4,4,1,4,4,4,0,0,0,4,1,2,0,1,2,1,1,5,69,-2,6,2.5,3.2857142857142856,-0.5,1.2
2,1,1,4,0,-1,1,-1,1,-1,-1,1,-1,-1,0,0,3,4,4,3,3,0,3,4,4,3,2,4,4,4,4,3,3,3,4,4,3,4,4,3,4,3,0,1,1,0,1,0,66,-3,-1,0.0,3.142857142857143,-0.75,-0.2
4,0,3,5,1,2,2,-2,1,1,1,2,0,0,3,3,4,3,3,4,4,0,4,2,4,0,0,3,2,2,4,2,1,2,3,2,4,3,2,4,3,1,2,1,1,1,3,6,49,5,5,3.0,2.3333333333333335,1.25,1.0
2,0,2,4,2,2,2,2,2,2,2,2,-2,2,3,3,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,1,4,4,4,3,3,3,3,3,3,0,0,1,3,3,6,74,8,6,3.0,3.5238095238095237,2.0,1.2
2,0,1,3,2,2,1,1,0,2,2,2,0,0,3,3,4,4,2,4,4,0,4,4,4,1,0,4,4,4,4,4,0,4,4,4,1,1,0,4,3,2,1,2,3,1,2,6,63,8,3,3.0,3.0,2.0,0.6
2,0,1,1,1,2,0,0,1,1,2,0,1,1,3,3,4,3,2,2,2,0,1,3,2,0,0,4,4,4,4,1,1,2,0,4,1,1,1,3,2,2,1,1,1,1,1,6,43,6,5,3.0,2.0476190476190474,1.5,1.0
2,0,1,4,-1,-1,2,-2,2,2,1,2,0,1,3,3,3,4,4,4,4,0,4,4,4,1,1,2,1,3,4,2,3,3,0,0,4,4,0,4,4,4,0,1,3,3,1,6,51,1,4,3.0,2.4285714285714284,0.25,0.8
2,0,1,4,1,-1,-1,-1,1,-1,-1,-1,-1,0,2,3,4,4,4,4,4,0,4,4,4,2,2,4,4,4,4,1,1,4,4,4,4,4,2,4,4,3,1,2,2,2,2,5,66,-2,-2,2.5,3.142857142857143,-0.5,-0.4
2,0,1,5,0,0,2,-1,2,0,2,1,2,2,3,3,4,4,3,3,4,0,4,3,3,3,0,3,3,4,4,4,2,3,4,4,2,2,0,3,0,1,0,1,2,1,1,6,62,2,8,3.0,2.9523809523809526,0.5,1.6
2,0,1,5,-1,0,1,1,1,-1,0,1,-2,-1,1,1,4,4,4,4,4,0,4,4,4,4,0,4,4,4,4,1,1,4,4,4,0,4,0,4,4,2,1,1,3,1,1,2,66,-2,-1,1.0,3.142857142857143,-0.5,-0.2
2,0,1,4,1,0,2,2,1,-1,1,1,-1,-2,2,3,2,4,3,4,3,0,3,3,4,3,0,3,3,3,4,2,1,3,4,1,1,2,1,4,2,1,0,1,2,2,2,5,53,1,0,2.5,2.5238095238095237,0.25,0.0
2,0,2,4,2,0,0,0,-1,0,0,0,0,0,2,3,2,3,3,3,3,0,3,2,2,2,1,1,2,3,4,2,1,3,2,0,0,3,1,2,2,2,0,1,2,1,1,5,42,2,-1,2.5,2.0,0.5,-0.2
3,0,2,4,-1,1,2,0,2,1,1,1,0,1,2,3,0,4,3,4,4,0,4,4,4,4,0,4,2,3,3,1,0,3,3,4,4,4,0,4,2,2,2,2,2,0,2,5,54,2,6,2.5,2.5714285714285716,0.5,1.2
2,0,1,5,-1,-1,1,-2,2,-1,-1,1,2,2,1,3,4,4,4,4,4,0,4,4,4,4,4,2,2,4,4,4,2,4,1,4,0,3,0,4,4,0,0,2,3,1,1,4,67,-4,6,2.0,3.1904761904761907,-1.0,1.2
2,1,1,1,-1,-2,2,-2,1,-1,-1,-1,1,1,0,2,4,4,3,4,4,0,3,3,4,4,0,3,3,4,4,4,3,3,2,4,0,0,0,4,3,1,1,2,2,0,1,2,63,-5,3,1.0,3.0,-1.25,0.6
2,0,1,3,2,2,1,1,1,1,2,1,-1,1,3,3,0,4,3,4,4,0,4,3,4,3,0,4,2,0,4,4,2,4,4,0,1,4,1,4,3,2,0,2,3,2,1,6,53,7,4,3.0,2.5238095238095237,1.75,0.8
2,0,1,2,-2,0,1,-1,1,-1,2,2,0,-1,0,2,4,4,2,4,4,4,2,3,3,1,4,4,2,4,4,0,0,4,4,4,0,0,0,0,3,4,1,2,2,1,2,2,61,-1,1,1.0,2.9047619047619047,-0.25,0.2
2,0,1,3,-1,0,1,-2,0,0,0,2,2,1,2,3,4,4,3,2,4,0,4,2,3,3,2,4,3,4,4,3,1,1,4,4,0,3,0,3,1,0,0,2,2,1,1,5,59,-1,4,2.5,2.8095238095238093,-0.25,0.8
